# 検証を通ったキャラクター紹介ポスト。x_posts.py verify が書く。
# 公式アカウントの投稿で、本文にキャラ名が出るものだけが入る。
cid	vid	character	account	status_url	kind	checked_at	note
c157312	v56686	倉野 グレン	@MIX_otomate	https://x.com/MIX_otomate/status/2095799277264290149	フルネーム	2026-09-12	紹介らしい ｜ 🏀CHARACTER🏀『MIX DUNK -KING OF BASKETBALL-』🩷倉野 グレン（CV：#寺島拓篤）「
c157313	v56686	神郷 圭碁	@MIX_otomate	https://x.com/MIX_otomate/status/2096886440735178961	フルネーム	2026-09-12	紹介らしい ｜ 🏀CHARACTER🏀『MIX DUNK -KING OF BASKETBALL-』❤️神郷 圭碁（CV：#中島ヨシキ）
c157314	v56686	中衣 遊哉	@MIX_otomate	https://x.com/MIX_otomate/status/2097249080049057857	フルネーム	2026-09-12	紹介らしい ｜ 🏀CHARACTER🏀『MIX DUNK -KING OF BASKETBALL-』🧡中衣 遊哉（CV：#杉田智和）「緊
c157287	v56767	アレクサンドル・シラージ	@WitchB_otomate	https://x.com/WitchB_otomate/status/2081937688811216896	フルネーム	2026-09-12	紹介らしい ｜ ⊱⊱✤ キャラクター紹介 ✤⊰⊰••┈┈┈┈┈••✦••┈┈┈┈┈••❤アレクサンドル・シラージCV：#前野智昭••┈┈
c157287	v56767	アレクサンドル・シラージ	@WitchB_otomate	https://x.com/WitchB_otomate/status/2011725044003848208	フルネーム	2026-09-12	紹介らしい ｜ ⊱⊱✤ キャラクター紹介 ✤⊰⊰••┈┈┈┈┈••✦••┈┈┈┈┈••❤アレクサンドル・シラージCV：#前野智昭••┈┈
c157287	v56767	アレクサンドル・シラージ	@WitchB_otomate	https://x.com/WitchB_otomate/status/2082300079021711591	その他	2026-09-12	紹介らしい ｜ ⊱⊱✤ キャラクター紹介 ✤⊰⊰　───🩸大罪姿🩸───アレクサンドルCV：#前野智昭「その目に焼きつけるがいい。吸血鬼
c157288	v56767	ラファエル・ナーダシュディ	@WitchB_otomate	https://x.com/WitchB_otomate/status/1980559684408164845	フルネーム	2026-09-12	紹介らしい ｜ ⊱⊱✤ キャラクター紹介 ✤⊰⊰••┈┈┈┈┈┈••✦••┈┈┈┈┈┈••💜ラファエル・ナーダシュディCV：#岡本信彦•
c157293	v56767	ジョナス・フィッツジェラルド	@WitchB_otomate	https://x.com/WitchB_otomate/status/1980559935508271225	フルネーム	2026-09-12	紹介らしい ｜ ⊱⊱✤ キャラクター紹介 ✤⊰⊰••┈┈┈┈┈┈••✦••┈┈┈┈┈┈••💛ジョナス・フィッツジェラルドCV：#古川慎•
c157295	v56767	マエル・ド・ラヴァル	@WitchB_otomate	https://x.com/WitchB_otomate/status/1978023220852007357	フルネーム	2026-09-12	紹介らしい ｜ ⊱⊱✤ キャラクター紹介 ✤⊰⊰••┈┈┈┈┈┈••✦••┈┈┈┈┈┈••💚マエル・ド・ラヴァルCV：#八代拓••┈┈┈
c39992	v5837	千木良 工	@kaeru_kouhoubu	https://x.com/kaeru_kouhoubu/status/1463432210233520131	プロフィール	2026-09-12	紹介らしい ｜ 【キャラ紹介】◆千木良工（声・岡本寛志）「……責任取ればしてもええの？」▼公式サイト：https://t.co/pRVJ
c155819	v58562	アリア・ラプラード	@Le_Mirage_jp	https://x.com/Le_Mirage_jp/status/2048931712785379508	フルネーム	2026-09-12	紹介らしい ｜ ✣Character 主人公◆『幸運』な少女アリア・ラプラード／Aria Laprade　*名前変更可「夢みたい……。こ
c155820	v58562	エヴァン・クロフォード	@Le_Mirage_jp	https://x.com/Le_Mirage_jp/status/2092086569721295133	フルネーム	2026-09-12	紹介らしい ｜ ✣ キャラクター紹介 ✣Nintendo Switch用ソフト『Le Mirage Mystique』エヴァン・クロフォ
c164558	v58562	シャルル・パラディール	@Le_Mirage_jp	https://x.com/Le_Mirage_jp/status/2092085059759341710	フルネーム	2026-09-12	紹介らしい ｜ ✣ キャラクター紹介 ✣Nintendo Switch用ソフト『Le Mirage Mystique』シャルル・パラディ
c164559	v58562	ルディ・ロシュフォール	@Le_Mirage_jp	https://x.com/Le_Mirage_jp/status/2092085563503632646	フルネーム	2026-09-12	紹介らしい ｜ ✣ キャラクター紹介 ✣Nintendo Switch用ソフト『Le Mirage Mystique』ルディ・ロシュフォ
c164560	v58562	ジャック・レスター	@Le_Mirage_jp	https://x.com/Le_Mirage_jp/status/2092086066371240046	フルネーム	2026-09-12	紹介らしい ｜ ✣ キャラクター紹介 ✣Nintendo Switch用ソフト『Le Mirage Mystique』ジャック・レスター
c161243	v59029	華月 宵	@hyakunie	https://x.com/hyakunie/status/2090000830216786125	フルネーム	2026-09-12	要確認 ｜ 本日の村民紹介は華月宵さんです。彼は勤勉な学生で、学業のかたわら剣道にも励んでいます。幼いころから我が村の祭礼にも真面目
c161243	v59029	華月 宵	@hyakunie	https://x.com/hyakunie/status/1996157475607724310	フルネーム	2026-09-12	要確認 ｜ 本日の村民紹介は華月宵さんです。彼は勤勉な学生で、学業のかたわら剣道にも励んでいます。幼いころから我が村の祭礼にも真面目
c161245	v59029	久石珠 燐	@hyakunie	https://x.com/hyakunie/status/2090725605394588135	フルネーム	2026-09-12	要確認 ｜ 本日の村民紹介は久石珠燐さんです。村を代表する経営者の一人で、若手ながら村で唯一の葬儀屋を営んでいます。「村民の心を重視
c161245	v59029	久石珠 燐	@hyakunie	https://x.com/hyakunie/status/1996882241323258148	フルネーム	2026-09-12	要確認 ｜ 本日の村民紹介は久石珠燐さんです。村を代表とする経営者の一人です。若手ながら村で唯一の葬儀屋を営んでおり『村民の「心」を
c161247	v59029	御炎様	@hyakunie	https://x.com/hyakunie/status/2080684433565479164	その他	2026-09-12	要確認 ｜ 『百目ノ花贄』Steamストア公開を記念して、わが村の神である御炎様の御姿をお披露目いたします。この崇高な御姿を見て、生
c164320	v59313	陸 リョクハ	@SN_otomate	https://x.com/SN_otomate/status/2074418149207007666	フルネーム	2026-09-12	紹介らしい ｜ 🅼🅰🅸🅽　🅲🅷🅰🆁🅰🅲🆃🅴🆁✦陸 リョクハ（#坂泰斗）贖罪―Atonement―「心が潰れるようなことがあっても、それで
c164322	v59313	帯刀 シーマ	@SN_otomate	https://x.com/SN_otomate/status/2074418896137027778	フルネーム	2026-09-12	紹介らしい ｜ 🅼🅰🅸🅽　🅲🅷🅰🆁🅰🅲🆃🅴🆁✦帯刀 シーマ（#石川界人）復讐―Revenge―「ふふ……初めてのふたりの共同作業だ。結婚
c164323	v59313	氷鉋 テラ	@SN_otomate	https://x.com/SN_otomate/status/2074419147740471605	フルネーム	2026-09-12	紹介らしい ｜ 🅼🅰🅸🅽　🅲🅷🅰🆁🅰🅲🆃🅴🆁✦氷鉋 テラ（#田丸篤志）嫌疑―Suspicion―「君は優しいから、今はまだ見捨てないでい
c164324	v59313	小鳥遊 キセキ	@SN_otomate	https://x.com/SN_otomate/status/2074418392858067298	フルネーム	2026-09-12	紹介らしい ｜ 🅼🅰🅸🅽　🅲🅷🅰🆁🅰🅲🆃🅴🆁✦小鳥遊 キセキ（#山下誠一郎）支配―Control―「そしたらもう、お前に近づく男はいない
c29859	v6032	木野瀬 一輝	@ntzr_otomate	https://x.com/ntzr_otomate/status/1803732847561453920	プロフィール	2026-09-12	紹介らしい ｜ 【攻略キャラクター紹介】木野瀬 一輝(CV.#阿部敦)￣￣￣￣￣￣￣￣￣￣￣￣￣￣2024年7月25日発売予定🌻公式サイ
c29862	v6032	加賀 陽	@ntzr_otomate	https://x.com/ntzr_otomate/status/1803732935234945343	プロフィール	2026-09-12	紹介らしい ｜ 【攻略キャラクター紹介】加賀 陽(CV.#高橋直純)￣￣￣￣￣￣￣￣￣￣￣￣￣￣2024年7月25日発売予定🌻公式サイト
c29865	v6032	沢野井 宗介	@ntzr_otomate	https://x.com/ntzr_otomate/status/762602155987435521	誕生日	2026-09-12	要確認 ｜ 【沢野井宗介　生誕祭①】沢野井「はぁーっはっはっはっは！！！　全国の科学部諸君！！　気が付いているかね……！？　本日！！
c29866	v6032	篠原 涼太	@ntzr_otomate	https://x.com/ntzr_otomate/status/1803733113484493014	プロフィール	2026-09-12	紹介らしい ｜ 【攻略キャラクター紹介】篠原 涼太(CV.#代永翼)￣￣￣￣￣￣￣￣￣￣￣￣￣￣2024年7月25日発売予定🌻公式サイト
c29869	v6032	浅浪 皓	@ntzr_otomate	https://x.com/ntzr_otomate/status/1803733196129149333	プロフィール	2026-09-12	紹介らしい ｜ 【攻略キャラクター紹介】浅浪 皓(CV.#井上和彦)￣￣￣￣￣￣￣￣￣￣￣￣￣￣2024年7月25日発売予定🌻公式サイト
c29870	v6032	綿森 楓	@ntzr_otomate	https://x.com/ntzr_otomate/status/1803733307613741228	プロフィール	2026-09-12	紹介らしい ｜ 【攻略キャラクター紹介】綿森 楓(CV.#岡本信彦)￣￣￣￣￣￣￣￣￣￣￣￣￣￣2024年7月25日発売予定🌻公式サイト
c164315	v60966	山科 瑛	@KK_otomate	https://x.com/KK_otomate/status/2042438418752549070	フルネーム	2026-09-12	紹介らしい ｜ 🫧キャラクター紹介🫧山科 瑛（やましな あきら）CV：#小林千晃「……でも、それはボクのわがままで。　ボクがそれを望んじ
c164316	v60966	露木 理都	@KK_otomate	https://x.com/KK_otomate/status/2077590796178542970	フルネーム	2026-09-12	紹介らしい ｜ 🫧キャラクター紹介・過去🫧露木 理都（幼少期）CV：#佐藤榛夏「やだ。迷子になんかならないし」#わくでき　#オトメイト
c164316	v60966	露木 理都	@KK_otomate	https://x.com/KK_otomate/status/2077590544562507893	フルネーム	2026-09-12	紹介らしい ｜ 🫧キャラクター紹介・過去🫧露木 理都（つゆき りつ）CV：#大塚剛央「……おまえ、彼氏なんか欲しいのかよ」#わくでき　#
c164316	v60966	露木 理都	@KK_otomate	https://x.com/KK_otomate/status/2042438167018815935	フルネーム	2026-09-12	紹介らしい ｜ 🫧キャラクター紹介🫧露木 理都（つゆき りつ）CV：#大塚剛央「どんな奴よりも、　俺がいちばんおまえのそばにいたのに……
c164317	v60966	日下部 恭也	@KK_otomate	https://x.com/KK_otomate/status/2080126253244510489	フルネーム	2026-09-12	紹介らしい ｜ 🫧おすすめポイント🫧日下部 恭也（くさかべ きょうや）CV：#熊谷健太郎恭也はこんな人におすすめ！気になった方は、ぜひ公
c164318	v60966	瀬尾 叶多	@KK_otomate	https://x.com/KK_otomate/status/2080126001884119115	フルネーム	2026-09-12	紹介らしい ｜ 🫧おすすめポイント🫧瀬尾 叶多（せお かなた）CV：#堀江瞬叶多はこんな人におすすめ！気になった方は、ぜひ公式サイトをチ
c164319	v60966	棗 陽凪	@KK_otomate	https://x.com/KK_otomate/status/2080125756525752336	フルネーム	2026-09-12	紹介らしい ｜ 🫧おすすめポイント🫧棗 陽凪（なつめ ひなぎ）CV：#千葉翔也陽凪はこんな人におすすめ！気になった方は、ぜひ公式サイトを
c33118	v6723	加納 理一郎	@cz_x_official	https://x.com/cz_x_official/status/1214017902585581568	誕生日	2026-09-12	要確認 ｜ 【1/3は……】先日１月３日は加納理一郎＆放浪者の誕生日でした！ 子供の頃からずっと一緒にいた幼馴染のふたり。夫婦喧嘩し
c33119	v6723	海棠 鷹斗	@cz_x_official	https://x.com/cz_x_official/status/1280023558928793601	誕生日	2026-09-12	要確認 ｜ 【Happy Birthday!!】本日７月６日は海棠鷹斗＆キングの誕生日です！どこまでもまっすぐに彼女を想い続ける彼が
c33121	v6723	英 円	@cz_x_official	https://x.com/cz_x_official/status/1248802492667678721	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY!!】 本日４月１１日は英円＆ビショップの誕生日です！　家族との平穏を願い続けた彼。きっと
c33122	v6723	西園寺 寅之助	@cz_x_official	https://x.com/cz_x_official/status/1297026604569427968	誕生日	2026-09-12	要確認 ｜ 【Happy Birthday!!】本日8/22は西園寺寅之助＆反逆者の誕生日です！ 粗野な乱暴者と思われがちですが、繊
c33122	v6723	西園寺 寅之助	@cz_x_official	https://x.com/cz_x_official/status/1164419329309306885	誕生日	2026-09-12	要確認 ｜ 【8/22は……】本日8/22は西園寺寅之助＆反逆者の誕生日です！ 粗野な乱暴者と思われがちですが、繊細な部分も多い彼。
c33123	v6723	時田 終夜	@cz_x_official	https://x.com/cz_x_official/status/1315139889785004032	誕生日	2026-09-12	要確認 ｜ 【Happy birthday!!】本日10月11日は、時田終夜＆哲学者の誕生日です！独特な会話テンポと突飛な行動で周囲
c33123	v6723	時田 終夜	@cz_x_official	https://x.com/cz_x_official/status/1182559505390850048	誕生日	2026-09-12	要確認 ｜ 【10/11は……】本日１０月１１日は、時田終夜＆哲学者の誕生日です！独特な会話テンポと突飛な行動で周囲を巻き込む彼です
c33129	v6723	放浪者	@cz_x_official	https://x.com/cz_x_official/status/1214017902585581568	誕生日	2026-09-12	要確認 ｜ 【1/3は……】先日１月３日は加納理一郎＆放浪者の誕生日でした！ 子供の頃からずっと一緒にいた幼馴染のふたり。夫婦喧嘩し
c33130	v6723	ビショップ	@cz_x_official	https://x.com/cz_x_official/status/1248802492667678721	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY!!】 本日４月１１日は英円＆ビショップの誕生日です！　家族との平穏を願い続けた彼。きっと
c33131	v6723	反逆者	@cz_x_official	https://x.com/cz_x_official/status/1297026604569427968	誕生日	2026-09-12	要確認 ｜ 【Happy Birthday!!】本日8/22は西園寺寅之助＆反逆者の誕生日です！ 粗野な乱暴者と思われがちですが、繊
c33131	v6723	反逆者	@cz_x_official	https://x.com/cz_x_official/status/1164419329309306885	誕生日	2026-09-12	要確認 ｜ 【8/22は……】本日8/22は西園寺寅之助＆反逆者の誕生日です！ 粗野な乱暴者と思われがちですが、繊細な部分も多い彼。
c25582	v7203	二之宮 悠斗	@Rejet_info	https://x.com/Rejet_info/status/2042980994291241262	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY！】本日4/12は二之宮悠斗(TOKYOヤマノテBOYS)のお誕生日です🎂おめでとうござい
c25583	v7203	岬 虎太郎	@Rejet_info	https://x.com/Rejet_info/status/1991884309330833889	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY！】本日11/22は岬虎太郎(TOKYOヤマノテBOYS)のお誕生日です🎂おめでとうござい
c25584	v7203	百瀬 歩夢	@Rejet_info	https://x.com/Rejet_info/status/2093715296599392384	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY！】本日8/30は百瀬歩夢(TOKYOヤマノテBOYS)のお誕生日です🎂おめでとうございま
c25585	v7204	桐嶋 伊織	@Rejet_info	https://x.com/Rejet_info/status/2032471751649882588	誕生日	2026-09-12	要確認 ｜ 【HAPPY BIRTHDAY！】本日3/14は桐嶋伊織(TOKYOヤマノテBOYS)のお誕生日です🎂おめでとうございま
c25587	v7204	九条 拓海	@Rejet_info	https://x.com/Rejet_info/status/872047694562418689	フルネーム	2026-09-12	紹介らしい ｜ ＼サンプルボイス公開中！／【TYB for V MAIN DISC】九条拓海（CV:遊佐浩二）「俺は、君を、守れるなら…
